,0
15983,1
15984,1
15985,0
15986,0
15987,0
15988,0
15989,0
15990,0
15991,0
15992,1
15993,1
15994,1
15995,0
15996,0
15997,1
15998,1
15999,1
16000,0
16001,0
16002,0
16003,0
16004,1
16005,1
16006,1
16007,0
16008,1
16009,0
16010,1
16011,0
16012,1
16013,1
16014,1
16015,1
16016,0
16017,1
16018,0
16019,0
16020,0
16021,1
16022,0
16023,0
16024,1
16025,1
16026,1
16027,1
16028,1
16029,1
16030,0
16031,0
16032,0
16033,1
16034,1
16035,1
16036,1
16037,1
16038,0
16039,1
16040,1
16041,1
16042,0
16043,1
16044,0
16045,1
16046,0
16047,0
16048,1
16049,0
16050,0
16051,1
16052,0
16053,0
16054,1
16055,1
16056,0
16057,0
16058,0
16059,1
16060,1
16061,1
16062,0
16063,0
16064,1
16065,1
16066,1
16067,1
16068,1
16069,1
16070,0
16071,1
16072,0
16073,1
16074,1
16075,0
16076,0
16077,1
16078,0
16079,1
16080,0
16081,1
16082,0
16083,0
16084,1
16085,1
16086,0
16087,0
16088,0
16089,0
16090,0
16091,0
16092,1
16093,1
16094,0
16095,1
16096,0
16097,1
16098,1
16099,0
16100,1
16101,0
16102,1
16103,0
16104,1
16105,0
16106,1
16107,0
16108,1
16109,0
16110,0
16111,0
16112,1
16113,0
16114,0
16115,0
16116,0
16117,1
16118,1
16119,0
16120,1
16121,0
16122,0
16123,1
16124,0
16125,1
16126,1
16127,1
16128,0
16129,0
16130,0
16131,1
16132,1
16133,1
16134,0
16135,0
16136,0
16137,1
16138,1
16139,0
16140,0
16141,1
16142,0
16143,0
16144,0
16145,1
16146,0
16147,1
16148,0
16149,0
16150,0
16151,1
16152,0
16153,1
16154,1
16155,0
16156,1
16157,0
16158,0
16159,0
16160,0
16161,0
16162,0
16163,1
16164,0
16165,0
16166,0
16167,1
16168,0
16169,1
16170,1
16171,0
16172,0
16173,0
16174,0
16175,0
16176,0
16177,0
16178,1
16179,0
16180,0
16181,0
16182,0
16183,1
16184,0
16185,0
16186,0
16187,1
16188,1
16189,0
16190,0
16191,1
16192,0
16193,1
16194,0
16195,1
16196,0
16197,1
16198,0
16199,1
16200,0
16201,0
16202,0
16203,0
16204,1
16205,0
16206,1
16207,0
16208,1
16209,1
16210,1
16211,0
16212,1
16213,1
16214,0
16215,1
16216,1
16217,0
16218,0
16219,1
16220,0
16221,1
16222,0
16223,1
16224,0
16225,0
16226,0
16227,0
16228,1
16229,0
16230,1
16231,0
16232,0
16233,0
16234,0
16235,1
16236,1
16237,1
16238,1
16239,0
16240,1
16241,1
16242,1
16243,1
16244,0
16245,1
16246,1
16247,0
16248,1
16249,0
16250,1
16251,1
16252,0
16253,1
16254,1
16255,1
16256,1
16257,1
16258,1
16259,0
16260,0
16261,0
16262,1
16263,0
16264,0
16265,1
16266,1
16267,1
16268,1
16269,0
16270,1
16271,0
16272,1
16273,1
16274,1
16275,0
16276,0
16277,0
16278,0
16279,0
16280,0
16281,0
16282,0
16283,0
16284,1
16285,1
16286,1
16287,0
16288,1
16289,1
16290,1
16291,1
16292,0
16293,1
16294,1
16295,0
16296,1
16297,1
16298,1
16299,0
16300,1
16301,1
16302,0
16303,1
16304,0
16305,1
16306,0
16307,1
16308,1
16309,0
16310,0
16311,0
16312,1
16313,1
16314,0
16315,0
16316,0
16317,0
16318,1
16319,1
16320,1
16321,0
16322,0
16323,1
16324,1
16325,0
16326,0
16327,1
16328,1
16329,1
16330,0
16331,1
16332,1
16333,0
16334,1
16335,0
16336,0
16337,0
16338,1
16339,0
16340,0
16341,1
16342,1
16343,1
16344,1
16345,1
16346,1
16347,1
16348,1
16349,0
16350,0
16351,1
16352,0
16353,0
16354,0
16355,0
16356,0
16357,1
16358,1
16359,0
16360,0
16361,0
16362,0
16363,1
16364,0
16365,1
16366,0
16367,0
16368,1
16369,1
16370,1
16371,1
16372,0
16373,0
16374,0
16375,1
16376,1
16377,1
16378,0
16379,0
16380,0
16381,1
16382,0
16383,1
16384,1
16385,1
16386,0
16387,1
16388,1
16389,1
16390,1
16391,1
16392,0
16393,1
16394,1
16395,1
16396,0
16397,0
16398,0
16399,1
16400,0
16401,1
16402,0
16403,0
16404,1
16405,1
16406,1
16407,1
16408,0
16409,1
16410,1
16411,1
16412,1
16413,0
16414,0
16415,0
16416,0
16417,1
16418,0
16419,1
16420,0
16421,1
16422,0
16423,0
16424,1
16425,0
16426,0
16427,0
16428,0
16429,1
16430,1
16431,0
16432,1
16433,1
16434,0
16435,0
16436,1
16437,1
16438,1
16439,1
16440,0
16441,1
16442,0
16443,1
16444,1
16445,1
16446,0
16447,0
16448,1
16449,1
16450,0
16451,1
16452,1
16453,0
16454,1
16455,1
16456,0
16457,1
16458,0
16459,1
16460,0
16461,0
16462,0
16463,0
16464,0
16465,0
16466,1
16467,0
16468,1
16469,0
16470,0
16471,1
16472,1
16473,1
16474,0
16475,0
16476,0
16477,1
16478,0
16479,0
16480,0
16481,0
16482,0
16483,0
16484,0
16485,0
16486,1
16487,1
16488,0
16489,0
16490,1
16491,0
16492,1
16493,0
16494,0
16495,1
16496,0
16497,1
16498,1
16499,1
16500,1
16501,1
16502,0
16503,0
16504,0
16505,0
16506,1
16507,0
16508,0
16509,1
16510,0
16511,1
16512,0
16513,0
16514,1
16515,0
16516,0
16517,1
16518,1
16519,1
16520,1
16521,1
16522,0
16523,0
16524,1
16525,1
16526,1
16527,1
16528,0
16529,1
16530,1
16531,0
16532,1
16533,0
16534,0
16535,1
16536,0
16537,0
16538,0
16539,1
16540,1
16541,0
16542,0
16543,1
16544,0
16545,1
16546,0
16547,1
16548,0
16549,0
16550,0
16551,0
16552,1
16553,1
16554,0
16555,0
16556,1
16557,1
16558,0
16559,0
16560,0
16561,0
16562,0
16563,1
16564,1
16565,1
16566,0
16567,0
16568,1
16569,0
16570,1
16571,1
16572,1
16573,0
16574,0
16575,0
16576,0
16577,1
16578,0
16579,0
16580,0
16581,0
16582,1
16583,0
16584,1
16585,0
16586,1
16587,0
16588,1
16589,1
16590,0
16591,1
16592,0
16593,0
16594,1
16595,1
16596,1
16597,0
16598,1
16599,1
16600,0
16601,0
16602,1
16603,1
16604,0
16605,1
16606,1
16607,0
16608,0
16609,1
16610,0
16611,1
16612,1
16613,0
16614,1
16615,0
16616,1
16617,0
16618,0
16619,0
16620,0
16621,0
16622,0
16623,0
16624,0
16625,1
16626,0
16627,0
16628,0
16629,1
16630,1
16631,1
16632,0
16633,1
16634,1
16635,1
16636,1
16637,1
16638,0
16639,0
16640,1
16641,0
16642,1
16643,1
16644,1
16645,0
16646,0
16647,0
16648,0
16649,1
16650,0
16651,0
16652,1
16653,0
16654,0
16655,0
16656,0
16657,0
16658,1
16659,1
16660,1
16661,1
16662,1
16663,1
16664,0
16665,1
16666,1
16667,1
16668,0
16669,1
16670,1
16671,0
16672,0
16673,0
16674,0
16675,1
16676,0
16677,1
16678,0
16679,1
16680,1
16681,1
16682,0
16683,1
16684,1
16685,1
16686,0
16687,1
16688,0
16689,0
16690,1
16691,0
16692,1
16693,0
16694,0
16695,1
16696,1
16697,1
16698,1
16699,1
16700,0
16701,0
16702,0
16703,0
16704,0
16705,1
16706,0
16707,0
16708,0
16709,0
16710,1
16711,1
16712,0
16713,0
16714,1
16715,0
16716,0
16717,1
16718,0
16719,1
16720,0
16721,0
16722,0
16723,0
16724,0
16725,0
16726,1
16727,1
16728,1
16729,1
16730,1
16731,0
16732,1
16733,1
16734,0
16735,0
16736,1
16737,0
16738,0
16739,0
16740,1
16741,1
16742,1
16743,1
16744,1
16745,0
16746,0
16747,1
16748,0
16749,0
16750,0
16751,1
16752,0
16753,1
16754,0
16755,0
16756,0
16757,0
16758,1
16759,0
16760,0
16761,0
16762,0
16763,1
16764,1
16765,1
16766,1
16767,0
16768,0
16769,0
16770,1
16771,1
16772,0
16773,1
16774,0
16775,1
16776,0
16777,0
16778,0
16779,1
16780,1
16781,1
16782,1
16783,0
16784,1
16785,1
16786,0
16787,0
16788,1
16789,1
16790,1
16791,1
16792,0
16793,0
16794,0
16795,0
16796,0
16797,1
16798,0
16799,1
16800,0
16801,0
16802,1
16803,1
16804,1
16805,1
16806,0
16807,1
16808,1
16809,0
16810,1
16811,0
16812,0
16813,0
16814,1
16815,1
16816,0
16817,0
16818,1
16819,0
16820,1
16821,1
16822,1
16823,1
16824,1
16825,1
16826,1
16827,0
16828,1
16829,0
16830,1
16831,0
16832,0
16833,0
16834,0
16835,0
16836,1
16837,0
16838,0
16839,1
16840,0
16841,0
16842,1
16843,0
16844,0
16845,1
16846,1
16847,0
16848,0
16849,0
16850,0
16851,0
16852,0
16853,0
16854,0
16855,0
16856,1
16857,0
16858,0
16859,1
16860,0
16861,0
16862,1
16863,1
16864,1
16865,0
16866,0
16867,0
16868,1
16869,1
16870,1
16871,1
16872,0
16873,0
16874,0
16875,0
16876,0
16877,0
16878,1
16879,1
16880,0
16881,1
16882,0
16883,0
16884,0
16885,1
16886,0
16887,1
16888,0
16889,1
16890,1
16891,1
16892,1
16893,0
16894,0
16895,0
16896,0
16897,1
16898,0
16899,1
16900,0
16901,1
16902,1
16903,1
16904,1
16905,0
16906,0
16907,1
16908,0
16909,1
16910,1
16911,1
16912,0
16913,0
16914,0
16915,1
16916,0
16917,1
16918,1
16919,0
16920,1
16921,1
16922,1
16923,0
16924,1
16925,1
16926,1
16927,0
16928,0
16929,1
16930,0
16931,0
16932,0
16933,0
16934,0
16935,1
16936,0
16937,1
16938,0
16939,1
16940,0
16941,0
16942,1
16943,1
16944,1
16945,0
16946,1
16947,1
16948,1
16949,0
16950,1
16951,0
16952,0
16953,0
16954,1
16955,1
16956,0
16957,0
16958,1
16959,1
16960,0
16961,0
16962,0
16963,1
16964,1
16965,1
16966,0
16967,0
16968,1
16969,0
16970,0
16971,1
16972,0
16973,0
16974,1
16975,1
16976,0
16977,0
16978,0
16979,1
16980,1
16981,0
16982,0
16983,1
16984,0
16985,0
16986,1
16987,0
16988,0
16989,1
16990,0
16991,0
16992,0
16993,1
16994,0
16995,1
16996,0
16997,1
16998,0
16999,0
17000,0
17001,1
17002,0
17003,0
17004,1
17005,0
17006,0
17007,0
17008,1
17009,1
17010,0
17011,1
17012,0
17013,1
17014,1
17015,1
17016,0
17017,1
17018,0
17019,0
17020,1
17021,1
17022,1
17023,0
17024,1
17025,0
17026,1
17027,1
17028,1
17029,0
17030,0
17031,0
17032,1
17033,0
17034,1
17035,0
17036,0
17037,1
17038,1
17039,0
17040,1
17041,1
17042,0
17043,0
17044,0
17045,0
17046,1
17047,1
17048,1
17049,1
17050,1
17051,0
17052,1
17053,0
17054,1
17055,0
17056,1
17057,0
17058,0
17059,1
17060,1
17061,1
17062,0
17063,1
17064,1
17065,0
17066,1
17067,0
17068,0
17069,0
17070,1
17071,0
17072,1
17073,1
17074,1
17075,1
17076,0
17077,0
17078,1
17079,1
17080,0
17081,0
17082,1
17083,1
17084,0
17085,1
17086,0
17087,0
17088,0
17089,0
17090,1
17091,0
17092,0
17093,1
17094,1
17095,1
17096,0
17097,0
17098,0
17099,0
17100,1
17101,1
17102,0
17103,1
17104,0
17105,1
17106,0
17107,0
17108,0
17109,0
17110,0
17111,1
17112,0
17113,0
17114,1
17115,1
17116,0
17117,1
17118,0
17119,0
17120,0
17121,1
17122,1
17123,1
17124,0
17125,1
17126,1
17127,1
17128,0
17129,0
17130,0
17131,0
17132,0
17133,0
17134,0
17135,0
17136,1
17137,1
17138,0
17139,0
17140,1
17141,0
17142,0
17143,0
17144,0
17145,0
17146,1
17147,0
17148,0
17149,1
17150,0
17151,0
17152,0
17153,0
17154,0
17155,0
17156,0
17157,0
17158,1
17159,1
17160,0
17161,0
17162,0
17163,1
17164,1
17165,0
17166,0
17167,0
17168,0
17169,1
17170,1
17171,0
17172,1
17173,0
17174,0
17175,0
17176,0
17177,0
17178,1
17179,0
17180,0
17181,0
17182,1
17183,0
17184,0
17185,1
17186,1
17187,0
17188,1
17189,1
17190,1
17191,1
17192,1
17193,0
17194,1
17195,0
17196,0
17197,1
17198,0
17199,0
17200,0
17201,1
17202,0
17203,1
17204,1
17205,0
17206,0
17207,1
17208,1
17209,0
17210,0
17211,1
17212,0
17213,0
17214,0
17215,0
17216,0
17217,1
17218,0
17219,1
17220,1
17221,0
17222,0
17223,0
17224,1
17225,0
17226,0
17227,1
17228,0
17229,0
17230,0
17231,0
17232,0
17233,1
17234,1
17235,0
17236,0
17237,0
17238,1
17239,0
17240,0
17241,0
17242,0
17243,0
17244,1
17245,0
17246,0
17247,0
17248,1
17249,0
17250,0
17251,0
17252,1
17253,0
17254,1
17255,1
17256,1
17257,1
17258,1
17259,1
17260,0
17261,0
17262,0
17263,1
17264,1
17265,0
17266,1
17267,1
17268,1
17269,0
17270,0
17271,0
17272,0
17273,1
17274,0
17275,1
17276,1
17277,0
17278,1
17279,0
17280,0
17281,0
17282,1
17283,1
17284,0
17285,0
17286,0
17287,1
17288,1
17289,1
17290,0
17291,0
17292,0
17293,1
17294,0
17295,1
17296,1
17297,1
17298,0
17299,0
17300,0
17301,0
17302,0
17303,0
17304,1
17305,1
17306,0
17307,1
17308,1
17309,1
17310,0
17311,0
17312,0
17313,0
17314,0
17315,0
17316,1
17317,0
17318,1
17319,1
17320,0
17321,0
17322,0
17323,1
17324,1
17325,1
17326,1
17327,1
17328,1
17329,0
17330,0
17331,0
17332,1
17333,0
17334,0
17335,0
17336,1
17337,1
17338,0
17339,1
17340,0
17341,0
17342,1
17343,1
17344,1
17345,0
17346,0
17347,0
17348,0
17349,0
17350,1
17351,0
17352,0
17353,0
17354,0
17355,0
17356,1
17357,1
17358,1
17359,1
17360,0
17361,0
17362,1
17363,0
17364,1
17365,0
17366,1
17367,0
17368,0
17369,0
17370,0
17371,1
17372,1
17373,0
17374,1
17375,1
17376,0
17377,0
17378,0
17379,1
17380,1
17381,0
17382,0
17383,1
17384,0
17385,0
17386,1
17387,0
17388,0
17389,1
17390,1
17391,1
17392,1
17393,0
17394,0
17395,1
17396,1
17397,1
17398,1
17399,0
17400,0
17401,0
17402,0
17403,0
17404,0
17405,1
17406,0
17407,0
17408,1
17409,1
17410,0
17411,1
17412,1
17413,0
17414,0
17415,1
17416,1
17417,0
17418,1
17419,1
17420,1
17421,0
17422,1
17423,1
17424,0
17425,1
17426,0
17427,1
17428,0
17429,0
17430,1
17431,1
17432,1
17433,0
17434,0
17435,0
17436,0
17437,0
17438,1
17439,0
17440,0
17441,1
17442,1
17443,1
17444,0
17445,0
17446,0
17447,1
17448,0
17449,1
17450,1
17451,0
17452,0
17453,0
17454,0
17455,1
17456,0
17457,1
17458,1
17459,1
17460,1
17461,0
17462,0
17463,1
17464,0
17465,1
17466,0
17467,1
17468,0
17469,0
17470,0
17471,0
17472,0
17473,1
17474,1
17475,1
17476,0
17477,0
17478,1
17479,0
17480,0
17481,1
17482,1
17483,0
17484,0
17485,0
17486,1
17487,0
17488,1
17489,0
17490,0
17491,1
17492,0
17493,0
17494,0
17495,0
17496,1
17497,1
17498,0
17499,1
17500,0
17501,0
17502,0
17503,0
17504,0
17505,1
17506,0
17507,0
17508,0
17509,0
17510,0
17511,1
17512,1
17513,1
17514,1
17515,1
17516,0
17517,1
17518,1
17519,1
17520,0
17521,1
17522,1
17523,1
17524,0
17525,0
17526,0
17527,0
17528,0
17529,1
17530,0
17531,1
17532,1
17533,1
17534,0
17535,0
17536,0
17537,1
17538,1
17539,0
17540,0
17541,0
17542,0
17543,0
17544,1
17545,1
17546,0
17547,1
17548,1
17549,1
17550,0
17551,0
17552,1
17553,0
17554,1
17555,1
17556,1
17557,0
17558,0
17559,1
17560,0
17561,0
17562,1
17563,0
17564,0
17565,0
17566,0
17567,1
17568,1
17569,0
17570,1
17571,1
17572,1
17573,0
17574,0
17575,0
17576,0
17577,0
17578,0
17579,1
17580,0
17581,0
17582,0
17583,0
17584,1
17585,0
17586,1
17587,0
17588,1
17589,1
17590,1
17591,0
17592,1
17593,1
17594,1
17595,1
17596,0
17597,0
17598,0
17599,1
17600,1
17601,1
17602,1
17603,0
17604,1
17605,0
17606,1
17607,0
17608,0
17609,0
17610,1
17611,0
17612,1
17613,1
17614,0
17615,1
17616,0
17617,0
17618,0
17619,0
17620,0
17621,1
17622,1
17623,1
17624,0
17625,1
17626,0
17627,0
17628,0
17629,0
17630,0
17631,1
17632,0
17633,1
17634,1
17635,0
17636,1
17637,0
17638,0
17639,0
17640,0
17641,1
17642,0
17643,0
17644,0
17645,0
17646,1
17647,1
17648,0
17649,1
17650,0
17651,1
17652,0
17653,0
17654,1
17655,0
17656,0
17657,1
17658,0
17659,0
17660,1
17661,0
17662,0
17663,0
17664,1
17665,0
17666,0
17667,1
17668,1
17669,1
17670,0
17671,1
17672,1
17673,0
17674,1
17675,0
17676,1
17677,1
17678,1
17679,1
17680,0
17681,1
17682,0
17683,1
17684,0
17685,1
17686,1
17687,0
17688,0
17689,0
17690,0
17691,0
17692,0
17693,0
17694,0
17695,1
17696,1
17697,0
17698,0
17699,0
17700,1
17701,1
17702,0
17703,1
17704,0
17705,0
17706,1
17707,0
17708,0
17709,1
17710,1
17711,1
17712,1
17713,1
17714,0
17715,0
17716,0
17717,1
17718,1
17719,0
17720,0
17721,1
17722,1
17723,1
17724,0
17725,0
17726,0
17727,0
17728,0
17729,1
17730,1
17731,0
17732,1
17733,1
17734,1
17735,0
17736,1
17737,1
17738,1
17739,1
17740,0
17741,0
17742,0
17743,0
17744,1
17745,1
17746,1
17747,1
17748,1
17749,0
17750,0
17751,1
17752,0
17753,0
17754,1
17755,1
17756,0
17757,0
17758,0
17759,0
17760,1
17761,0
17762,0
17763,1
17764,1
17765,1
17766,0
17767,0
17768,0
17769,1
17770,1
17771,1
17772,0
17773,1
17774,0
17775,0
17776,0
17777,1
17778,1
17779,0
17780,1
17781,1
17782,0
17783,1
17784,0
17785,0
17786,1
17787,1
17788,0
17789,0
17790,1
17791,1
17792,1
17793,1
17794,1
17795,1
17796,0
17797,1
17798,0
17799,1
17800,1
17801,0
17802,0
17803,1
17804,0
17805,0
17806,1
17807,0
17808,0
17809,1
17810,1
17811,0
17812,0
17813,0
17814,1
17815,1
17816,0
17817,1
17818,1
17819,1
17820,1
17821,0
17822,1
17823,0
17824,0
17825,1
17826,0
17827,1
17828,1
17829,0
17830,0
17831,0
17832,1
17833,0
17834,0
17835,1
17836,1
17837,1
17838,1
17839,1
17840,1
17841,1
17842,1
17843,0
17844,1
17845,0
17846,0
17847,1
17848,0
17849,1
17850,0
17851,0
17852,0
17853,0
17854,0
17855,1
17856,0
17857,1
17858,0
17859,1
17860,0
17861,0
17862,0
17863,0
17864,0
17865,1
17866,1
17867,0
17868,0
17869,0
17870,0
17871,1
17872,0
17873,1
17874,0
17875,1
17876,1
17877,0
17878,1
17879,1
17880,1
17881,0
17882,1
17883,1
17884,1
17885,0
17886,0
17887,0
17888,1
17889,0
17890,0
17891,1
17892,0
17893,1
17894,0
17895,0
17896,1
17897,0
17898,0
17899,1
17900,0
17901,0
17902,1
17903,0
17904,1
17905,0
17906,1
17907,0
17908,0
17909,1
17910,1
17911,0
17912,0
17913,1
17914,1
17915,1
17916,1
17917,1
17918,0
17919,0
17920,0
17921,0
17922,1
17923,1
17924,0
17925,0
17926,0
17927,0
17928,0
17929,1
17930,0
17931,0
17932,0
17933,1
17934,1
17935,0
17936,1
17937,0
17938,0
17939,0
17940,1
17941,0
17942,1
17943,1
17944,1
17945,0
17946,0
17947,0
17948,1
17949,0
17950,1
17951,0
17952,0
17953,1
17954,0
17955,0
17956,0
17957,0
17958,1
17959,1
17960,0
17961,0
17962,1
17963,0
17964,0
17965,0
17966,1
17967,1
17968,1
17969,1
17970,1
17971,0
17972,0
17973,1
17974,1
17975,0
17976,1
17977,0
17978,1
17979,1
17980,0
17981,0
17982,0
17983,1
17984,0
17985,0
17986,1
17987,1
17988,1
17989,0
17990,0
17991,0
17992,0
17993,0
17994,1
17995,0
17996,1
17997,0
17998,0
17999,0
18000,1
18001,1
18002,0
18003,0
18004,0
18005,1
18006,0
18007,0
18008,0
18009,0
18010,1
18011,0
18012,0
18013,1
18014,0
18015,1
18016,0
18017,0
18018,0
18019,1
18020,1
18021,1
18022,0
18023,0
18024,0
18025,1
18026,1
18027,1
18028,1
18029,0
18030,1
18031,0
18032,0
18033,0
18034,1
18035,1
18036,1
18037,0
18038,0
18039,1
18040,1
18041,1
18042,0
18043,0
18044,0
18045,1
18046,1
18047,1
18048,1
18049,0
18050,1
18051,1
18052,1
18053,1
18054,0
18055,0
18056,0
18057,0
18058,0
18059,0
18060,0
18061,1
18062,1
18063,0
18064,0
18065,0
18066,0
18067,1
18068,0
18069,0
18070,1
18071,0
18072,0
18073,0
18074,0
18075,0
18076,1
18077,0
18078,0
18079,0
18080,1
18081,1
18082,0
18083,1
18084,0
18085,0
18086,0
18087,0
18088,0
18089,0
18090,1
18091,0
18092,1
18093,0
18094,1
18095,1
18096,1
18097,0
18098,1
18099,0
18100,0
18101,1
18102,0
18103,0
18104,1
18105,1
18106,0
18107,0
18108,0
18109,1
18110,0
18111,0
18112,0
18113,1
18114,0
18115,1
18116,0
18117,1
18118,1
18119,1
18120,0
18121,1
18122,0
18123,1
18124,0
18125,1
18126,1
18127,0
18128,1
18129,1
18130,0
18131,1
18132,1
18133,0
18134,0
18135,0
18136,1
18137,0
18138,0
18139,1
18140,0
18141,0
18142,0
18143,0
18144,1
18145,0
18146,1
18147,1
18148,0
18149,1
18150,1
18151,0
18152,1
18153,0
18154,0
18155,0
18156,0
18157,0
18158,1
18159,1
18160,1
18161,0
18162,1
18163,0
18164,1
18165,1
18166,0
18167,1
18168,1
18169,0
18170,1
18171,1
18172,1
18173,0
18174,0
18175,0
18176,1
18177,0
18178,1
18179,0
18180,0
18181,1
18182,0
18183,0
18184,0
18185,0
18186,1
18187,1
18188,0
18189,1
18190,0
18191,1
18192,0
18193,0
18194,1
18195,1
18196,0
18197,1
18198,1
18199,0
18200,1
18201,1
18202,0
18203,0
18204,0
18205,1
18206,1
18207,0
18208,1
18209,1
18210,0
18211,0
18212,0
18213,0
18214,0
18215,0
18216,1
18217,1
18218,1
18219,0
18220,0
18221,0
18222,0
18223,0
18224,0
18225,0
18226,0
18227,0
18228,0
18229,0
18230,0
18231,0
18232,0
18233,0
18234,0
18235,0
18236,0
18237,0
18238,1
18239,0
18240,0
18241,0
18242,1
18243,1
18244,0
18245,0
18246,0
18247,0
18248,0
18249,0
18250,0
18251,0
18252,1
18253,0
18254,1
18255,0
18256,1
18257,0
18258,0
18259,1
18260,1
18261,0
18262,0
18263,0
18264,0
18265,0
18266,1
18267,0
18268,1
18269,0
18270,0
18271,0
18272,1
18273,1
18274,1
18275,1
18276,0
18277,1
18278,0
18279,0
18280,1
18281,0
18282,0
18283,0
18284,0
18285,1
18286,1
18287,0
18288,1
18289,1
18290,1
18291,0
18292,1
18293,0
18294,1
18295,0
18296,1
18297,1
18298,0
18299,1
18300,0
18301,1
18302,0
18303,0
18304,0
18305,1
18306,1
18307,0
18308,1
18309,0
18310,1
18311,0
18312,0
18313,0
18314,1
18315,0
18316,0
18317,0
18318,0
18319,0
18320,0
18321,0
18322,0
18323,0
18324,0
18325,1
18326,0
18327,1
18328,1
18329,0
18330,1
18331,0
18332,1
18333,0
18334,0
18335,1
18336,1
18337,0
18338,1
18339,1
18340,1
18341,1
18342,0
18343,1
18344,0
18345,1
18346,0
18347,0
18348,0
18349,0
18350,0
18351,0
18352,0
18353,1
18354,0
18355,0
18356,0
18357,0
18358,0
18359,0
18360,1
18361,0
18362,1
18363,0
18364,0
18365,0
18366,0
18367,1
18368,0
18369,0
18370,1
18371,1
18372,1
18373,0
18374,0
18375,0
18376,1
18377,1
18378,0
18379,1
18380,0
18381,0
18382,1
18383,0
18384,0
18385,1
18386,0
18387,0
18388,1
18389,0
18390,0
18391,1
18392,0
18393,1
18394,0
18395,1
18396,0
18397,0
18398,1
18399,0
18400,0
18401,0
18402,1
18403,0
18404,1
18405,0
18406,1
18407,0
18408,0
18409,1
18410,1
18411,0
18412,1
18413,1
18414,0
18415,1
18416,0
18417,0
18418,1
18419,0
18420,0
18421,0
18422,1
18423,0
18424,0
18425,1
18426,0
18427,0
18428,1
18429,0
18430,0
18431,1
18432,1
18433,1
18434,1
18435,0
18436,0
18437,0
18438,1
18439,0
18440,0
18441,0
18442,0
18443,0
18444,1
18445,1
18446,1
18447,1
18448,0
18449,0
18450,0
18451,1
18452,0
18453,1
18454,0
18455,1
18456,1
18457,0
18458,0
18459,1
18460,1
18461,0
18462,0
18463,1
18464,1
18465,1
18466,1
18467,1
18468,0
18469,1
18470,0
18471,0
18472,1
18473,1
18474,0
18475,0
18476,1
18477,1
18478,1
18479,0
18480,0
18481,0
18482,1
18483,0
18484,0
18485,0
18486,1
18487,0
18488,0
18489,0
18490,1
18491,0
18492,0
18493,1
18494,1
18495,1
18496,1
18497,0
18498,1
18499,1
18500,1
18501,1
18502,0
18503,0
18504,1
18505,1
18506,0
18507,1
18508,0
18509,1
18510,1
18511,0
18512,1
18513,1
18514,0
18515,0
18516,0
18517,1
18518,1
18519,1
18520,1
18521,1
18522,0
18523,1
18524,0
18525,0
18526,1
18527,1
18528,0
18529,0
18530,0
18531,1
18532,0
18533,0
18534,0
18535,0
18536,0
18537,1
18538,1
18539,1
18540,1
18541,0
18542,0
18543,0
18544,0
18545,1
18546,0
18547,1
18548,1
18549,1
18550,0
18551,0
18552,0
18553,0
18554,0
18555,0
18556,1
18557,1
18558,1
18559,1
18560,1
18561,1
18562,1
18563,0
18564,1
18565,1
18566,0
18567,0
18568,0
18569,1
18570,0
18571,0
18572,0
18573,0
18574,0
18575,0
18576,1
18577,1
18578,0
18579,1
18580,0
18581,1
18582,1
18583,0
18584,1
18585,1
18586,0
18587,0
18588,0
18589,0
18590,1
18591,1
18592,0
18593,1
18594,0
18595,1
18596,0
18597,0
18598,1
18599,1
18600,0
18601,1
18602,1
18603,0
18604,1
18605,0
18606,0
18607,0
18608,1
18609,0
18610,1
18611,1
18612,1
18613,1
18614,0
18615,1
18616,1
18617,0
18618,1
18619,1
18620,1
18621,0
18622,1
18623,0
18624,1
18625,1
18626,0
18627,1
18628,1
18629,0
18630,0
18631,0
18632,0
18633,1
18634,0
18635,1
18636,1
18637,0
18638,1
18639,1
18640,0
18641,0
18642,0
18643,0
18644,1
18645,0
18646,1
18647,0
18648,1
18649,1
18650,0
18651,1
18652,0
18653,1
18654,1
18655,0
18656,1
18657,0
18658,0
18659,1
18660,0
18661,1
18662,0
18663,0
18664,0
18665,1
18666,1
18667,1
18668,0
18669,0
18670,0
18671,0
18672,1
18673,1
18674,0
18675,1
18676,1
18677,0
18678,1
18679,1
18680,1
18681,1
18682,0
18683,1
18684,0
18685,1
18686,0
18687,0
18688,0
18689,1
18690,0
18691,1
18692,0
18693,0
18694,0
18695,0
18696,0
18697,0
18698,0
18699,0
18700,0
18701,1
18702,1
18703,0
18704,0
18705,0
18706,1
18707,1
18708,1
18709,1
18710,0
18711,1
18712,0
18713,1
18714,0
18715,0
18716,0
18717,1
18718,1
18719,0
18720,1
18721,0
18722,0
18723,1
18724,0
18725,1
18726,1
18727,0
18728,1
18729,0
18730,1
18731,1
18732,1
18733,1
18734,1
18735,1
18736,0
18737,1
18738,1
18739,0
18740,1
18741,0
18742,1
18743,0
18744,0
18745,0
18746,0
18747,0
18748,0
18749,0
18750,0
18751,0
18752,1
18753,0
18754,1
18755,1
18756,1
18757,1
18758,1
18759,0
18760,0
18761,0
18762,1
18763,0
18764,0
18765,1
18766,0
18767,0
18768,1
18769,0
18770,1
18771,0
18772,0
18773,0
18774,1
18775,0
18776,1
18777,1
18778,1
18779,0
18780,0
18781,1
